,id,Book_Name,Writer_Name,Category,Rating,Review,Site,sentiment,label,Book_name_without_spaces
3849,74383, First Sweet Baby Series: Fruits (Paperback)  A Set of Books   , Tusti Roza , When 0-4: Primary Learning ,4,দরকারি,Rokomari,positive,2,FirstSweetBabySeries:Fruits(Paperback)ASetofBooks
3850,63888, দক্ষিণ এশিয়ার ইতিহাস (হার্ডকভার)     , ড. এ কে এম শাহনাওয়াজ , এশিয়ার ইতিহাস ,4,ভালই,Rokomari,positive,2,দক্ষিণএশিয়ারইতিহাস(হার্ডকভার)
3851,80466, দেশান্তর (হার্ডকভার)     , নির্মলেন্দু গুণ , সমকালীন উপন্যাস ,4,ভালো লেগেছে ।  তবে শেষটা অন্যরকম হবে ভেবেছিলাম । ,Rokomari,positive,2,দেশান্তর(হার্ডকভার)
3852,56260, আমার ধর্ম আমার শিক্ষা (হার্ডকভার)  , মোহনদাস করমচাঁদ গান্ধী ( মহাত্মা গান্ধী ) , দর্শন ,4,যারা তুলনামূলক ধর্মতত্ত নিয়ে গবেষণা করেন তারা বইটি পড়ে বেশ উপকৃত হবেন,Rokomari,positive,2,আমারধর্মআমারশিক্ষা(হার্ডকভার)
3853,129833, পরিণীতা     , শরৎচন্দ্র চট্টোপাধ্যায় , চিরায়ত উপন্যাস ,4,শরৎচন্দ্র চট্টোপাধ্যায় এর পরিণীতা বইটা পরার ইচ্ছাটা বেশি হল মুভিটা দেখার পর।...কিন্তু মুভি ও বই এর মধ্যে অনেক কিছুই পার্থক্য আছে।বিংশ শতাব্দীর প্রথম দিকে কলকাতার পটভূমিতে রচিত হয়েছে উপন্যাসটিইএখানে ললিতা আসলে এক ১৩ বছর বয়সী মেয়ে।এবং শেখর ও গিরিন ২৪ বছর,Rokomari,positive,2,পরিণীতা
3854,49746, রাসুলুল্লাহর (সঃ) বিদায়ী ভাষণ (পেপারব্যাক)     , খন্দকার আবুল খায়ের রহ. , সীরাতে রাসুল ﷺ ,4,সুন্দর,Rokomari,positive,2,রাসুলুল্লাহর(সঃ)বিদায়ীভাষণ(পেপারব্যাক)
3855,91837, ঋজুদা সমগ্র ১ (হার্ডকভার)     , বুদ্ধদেব গুহ , পশ্চিমবঙ্গের বই: শিশু-কিশোর বই ,4,"#রকমারি_রিভিউ_প্রতিযোগ_মার্চ বুদ্ধদেব গুহ-র লেখা জঙ্গলের বর্ণনা পড়ে মুগ্ধ হতে হয়। প্রথম মুগ্ধতা, 'ঋজুদা' দিয়েই। কলেজে থাকতে প্রথম পড়া। জঙ্গলের রূপ, জানোয়ারের বর্ণনা পরিচিতি আর সেই সঙ্গে খানিকটা অ্যাডভেঞ্চার। মুগ্ধ না হয়ে উপায় কি!কিন্তু সে মুগ্ধতা কেটে গেছ",Rokomari,positive,2,ঋজুদাসমগ্র১(হার্ডকভার)
3856,92662, আমরা দুজন বন্ধু (পেপারব্যাক)  ভালুক ছানার বই (বয়স ৩-৬)   , ভন ওই চিন , বয়স যখন ০-৪: গল্প ,4,"অনেকদিন পর সময় পেয়ে রিভিউ লিখছি। ডব্লিউসিবির ভালুক ছানার বই এর ছবিগুলো খুব সুন্দর। আমার ভাগিনার অনেক পছন্দ বই গুলো। এতগুলো ছোট ছোট বই না করে একটা বড় বই করলে আরো ভালো হত। জীবনে বন্ধু দরকার, ছবির মাধ্যমে এসব সম্পর্কের ব্যাপার ফুটিয়ে তুলে বাচ্চাদের সামাজিকতা",Rokomari,positive,2,আমরাদুজনবন্ধু(পেপারব্যাক)ভালুকছানারবই(বয়স৩-৬)
3857,5750, প্যারাহীন ২ (পেপারব্যাক)     , অন্তিক মাহমুদ , কমিক্স বই ,4,এটি দুর্দান্ত তবে আমি মনে করি কমিকের গল্পটি তার অর্থ অনুসারে সংক্ষিপ্ত তাই এটির পক্ষে মূল্যবান নয় তবে গল্পটি ভাল।,Rokomari,positive,2,প্যারাহীন২(পেপারব্যাক)
3858,69119, সাইকোপেথিস্ট  , ডা. আনিস আহমেদ , সায়েন্স ফিকশন ,4,বই           : সাইকোপ্যাথিস্ট।ধরণ        : সাই-ফাই।লেখক     : ডা.আনিস আহমেদ।প্রকাশনি  : মুক্তচিন্তা।দাম         : ৭০টাকা।পৃষ্টা         : ৬৪।#কাহিনী_সংক্ষেপ দেশের সর্বময় ক্ষমতার অধিকারি ড.মন্ট্রাস আদি কে ডেকে পাঠিয়েছেন।এ নিয়েই আদি বেশ চিন্তিত। তার মত একজন,Rokomari,positive,2,সাইকোপেথিস্ট
